"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/_Props_2/RuinsTreasureProps/Materials/MasterMaterials/M_Treasure.M_Treasure","0","0","42","1","0.000000","0","0"
"/Game/_Props_2/PiratesGold/Materials/Master/M_Master_A.M_Master_A","0","0","94","2","0.000000","0","0"
"/Game/_Props_2/Jerboa/Materials/Mat_JerboaWhisker.Mat_JerboaWhisker","0","0","70","1","0.000000","0","0"
"/Game/_Props_2/Jerboa/Materials/Mat_JerboaBody.Mat_JerboaBody","0","0","24","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_succulentPot02.MAT_succulentPot02","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Succulents/MAT_succulent.MAT_succulent","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Aloe/MAT_aloe.MAT_aloe","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_plantStand1.MAT_plantStand1","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_VintagePot2a.MAT_VintagePot2a","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/SnakePlant/MAT_sankePlant.MAT_sankePlant","0","0","44","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_plantStand03.MAT_plantStand03","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Philodendron/MAT_philodendronBase.MAT_philodendronBase","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Philodendron/Mat_philodendron.Mat_philodendron","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_metalPot01.MAT_metalPot01","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/PeaceLily/MAT_peaeLily.MAT_peaeLily","0","0","27","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/PeaceLily/MAT_peaceLilyFlower.MAT_peaceLilyFlower","0","0","27","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/PeaceLily/MAT_peaceLilyStem.MAT_peaceLilyStem","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/HeartLeaf/MAT_ceramicPot.MAT_ceramicPot","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_plantStand04.MAT_plantStand04","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/HeartLeaf/MAT_HeartLeaf.MAT_HeartLeaf","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/HeartLeaf/MATheartLeafBase.MATheartLeafBase","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/CannaFlower/MAT_cannaLeaf.MAT_cannaLeaf","0","0","27","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/CannaFlower/MAT_CannaFlower.MAT_CannaFlower","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/CannaFlower/MAT_cannaFlowerStem.MAT_cannaFlowerStem","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_vintagePot2.MAT_vintagePot2","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Cactus/MAT_cactus.MAT_cactus","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Basil/MAT_basil.MAT_basil","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Pots/MAT_herbPot.MAT_herbPot","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/HouseplantPack/Materials/Plants/Rosemary/MAT_rosemary.MAT_rosemary","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/Core/Blueprints/TorhRota/WorldGridMaterial.WorldGridMaterial","0","0","12","1","0.000000","0","0"
"/Game/_Props/ZhangJiajieMountain/Materials/Grass_01.Grass_01","0","0","98","1","0.000000","0","0"
"/Game/_Props/XBH_Vegetation/Mesh/Trunk/Trunk003.Trunk003","0","0","154","1","0.000000","0","0"
"/Game/_Props/XBH_Vegetation/Mesh/Platanus/Platanus_Leave_Met.Platanus_Leave_Met","0","0","98","1","0.000000","0","0"
"/Game/_Props/XBH_Vegetation/Mesh/Trunk/Trunk001.Trunk001","0","0","42","1","0.000000","0","0"
"/Game/_Props/XBH_Vegetation/Mesh/Ginkgo/Gingo_Leave_Met.Gingo_Leave_Met","0","0","98","1","0.000000","0","0"
"/Game/_Props/VintageCeramics/Materials/M_Vase_10.M_Vase_10","0","0","21","1","0.000000","0","0"
"/Game/_Props/VintageCeramics/Materials/M_Vase_04.M_Vase_04","0","0","21","1","0.000000","0","0"
"/Game/_Props/VintageCeramics/Materials/M_Pattern_01.M_Pattern_01","0","0","21","1","0.000000","0","0"
"/Game/_Props/VictorianLivingRoom/Materials/Master_Material/M_MasterMaterial_2.M_MasterMaterial_2","0","0","78","2","0.000000","0","45"
"/Game/_Props/VictorianLivingRoom/Materials/Master_Material/M_MasterMaterial.M_MasterMaterial","0","0","236","3","0.000000","0","146"
"/Game/_Props/Survival_Kitchen/Materials/Mat_Porcelain_Black.Mat_Porcelain_Black","0","0","21","1","0.000000","0","0"
"/Game/_Props/SharurCatacombsPack/Materials/MTL_Base.MTL_Base","0","0","42","1","0.000000","0","0"
"/Game/_Props/Ruins/Materials/M_Foliage.M_Foliage","0","0","147","1","0.000000","0","0"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Muzzle_A.M_Muzzle_A","0","0","30","1","0.000000","0","0"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Explosion_E.M_Explosion_E","0","0","24","1","0.000000","0","0"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Glow_F.M_Glow_F","0","0","24","1","0.000000","0","0"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Flare_B.M_Flare_B","0","0","24","1","0.000000","0","0"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Dirt_A.M_Dirt_A","0","0","84","1","0.000000","0","0"
"/Game/_Props/OldHuntersManor/Materials/0MASTER_Props.0MASTER_Props","0","0","27","1","0.000000","0","0"
"/Game/_Props/OldHuntersManor/Materials/Plants_BirdFeather_00.Plants_BirdFeather_00","0","0","98","1","0.000000","0","0"
"/Game/_Props/OldHuntersManor/Materials/DeerStatue.DeerStatue","0","0","21","1","0.000000","0","0"
"/Game/_Props/OldAlchemist/Materials/Master/MAT_Subsurface.MAT_Subsurface","0","0","62","2","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Lamp/Lamp_Mat.Lamp_Mat","0","0","27","1","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Chairs/Chair_01_Mat.Chair_01_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Chairs/Chair_02_Mat.Chair_02_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Chairs/Armchair_04_Mat2.Armchair_04_Mat2","0","0","21","1","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Chairs/Armchair_04_Mat1.Armchair_04_Mat1","0","0","21","1","0.000000","0","0"
"/Game/_Props/Old_library/materials/mat_01.mat_01","0","0","54","1","0.000000","0","0"
"/Game/_Props/Old_library/materials/mat_02.mat_02","0","0","44","1","0.000000","0","0"
"/Game/_Props/RealLiquidX/M/Asset/M_BioGrenMetal.M_BioGrenMetal","0","0","33","1","0.000000","0","0"
"/Game/_Props/Materials/M_Prop_Standard.M_Prop_Standard","0","0","144","2","0.000000","0","81"
"/Game/_Props/ClassicMansion/Materials/M_Armor.M_Armor","0","0","21","1","0.000000","0","0"
"/Game/_Props/CaveRiver/BaseMaterials/m_Base_Material_01.m_Base_Material_01","0","0","196","2","0.000000","0","0"
"/Game/_Props/DarkTemple/Materials/BaseMaterial.BaseMaterial","0","0","98","1","0.000000","0","0"
"/Game/_Props/Basement_Tavern/materials/mat_2.mat_2","0","0","49","1","0.000000","0","49"
"/Game/_Props/CrimeOffice/Materials/M_Window_Glass_01_Mat.M_Window_Glass_01_Mat","0","0","40","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_Wall_Window_Mat.M_Wall_Window_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_Wall_Door_Top_Mat.M_Wall_Door_Top_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_Window_Windows_Mat.M_Window_Windows_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_Wall_02_1_Mat.M_Wall_02_1_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Surfaces_01a.MM_Surfaces_01a","0","0","477","3","0.000000","0","795"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Master_01a.MM_Master_01a","0","0","1431","9","0.000000","0","1431"
"/Game/_Props/MerlinsCave/Materials/M_HourglassSandPanning.M_HourglassSandPanning","0","0","49","1","0.000000","0","0"
"/Game/_Props/Fruits_and_Vegetables/Material/M_Fruits.M_Fruits","0","0","49","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Wall_Assets.M_Wall_Assets","0","0","27","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Wallpaper_Vertex.M_Wallpaper_Vertex","0","0","49","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Plaster.M_Plaster","0","0","27","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Assets_02.M_Assets_02","0","0","21","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Dark_Wood.M_Dark_Wood","0","0","27","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Plaster_Planks.M_Plaster_Planks","0","0","21","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Plaster_Edges.M_Plaster_Edges","0","0","49","1","0.000000","0","0"
"/Game/_Props/FireEffects/Materials/M_CandleFlame.M_CandleFlame","0","0","24","1","0.000000","0","0"
"/Game/_Props/FireEffects/Materials/M_Flames.M_Flames","0","0","124","1","0.000000","0","0"
"/Game/_Props/FireEffects/Materials/M_Embers.M_Embers","0","0","124","1","0.000000","0","0"
"/Game/_Props/FireEffects/Materials/M_CampfireFlip.M_CampfireFlip","0","0","152","1","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_Default_05.M_Default_05","0","0","128","4","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_Glow_01.M_Glow_01","0","0","78","3","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_DepthFade_Glow_01.M_DepthFade_Glow_01","0","0","24","1","0.000000","0","0"
"/Game/_Props_2/EndOfTheWorld/ChackLight/Bat_Knocker_LoMat.Bat_Knocker_LoMat","0","0","12","1","0.000000","0","12"
"/Game/_Props/CrimeOffice/Materials/M_WellCorner_Mat.M_WellCorner_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_Table2_Mat.M_Table2_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/CrimeOffice/Materials/M_DeerHorn_Mat.M_DeerHorn_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/Content/Shlyapa/model_HAT.model_HAT","0","0","21","1","0.000000","0","0"
"/Game/_Props/Materials/M_Dust.M_Dust","0","0","24","1","0.000000","0","0"
"/Game/_Props/Content/NewFolder/Piaino.Piaino","0","0","21","1","0.000000","0","0"
"/Game/_Props/ClassicRoom/Materials/SimpleMaterial.SimpleMaterial","0","0","73","1","0.000000","0","0"
"/Game/_Props/ClassicRoom/Materials/SimpleMaterial_2.SimpleMaterial_2","0","0","166","2","0.000000","0","0"
"/Game/_Props/ClassicMansion/Materials/M_Porcelain.M_Porcelain","0","0","21","1","0.000000","0","0"
"/Game/_Props/City_of_Brass_Props/Small_Loot_Inst1.Small_Loot_Inst1","0","0","12","1","0.000000","0","0"
"/Game/_Props/City_of_Brass_Props/Materials/Useable_Shader.Useable_Shader","0","0","45","1","0.000000","0","0"
"/Game/_Props/City_of_Brass_Props/Meshes/M__Vines_Inst.M__Vines_Inst","0","0","12","1","0.000000","0","0"
"/Game/_Props/City_of_Brass_Props/Materials/Enviro_Substance_Alpha_Material.Enviro_Substance_Alpha_Material","0","0","132","1","0.000000","0","0"
"/Game/_Props/City_of_Brass_Props/Materials/Foliage_mat.Foliage_mat","0","0","132","1","0.000000","0","0"
"/Game/_Props/CemeteryFullPack/Materials/Nature/M_Plants.M_Plants","0","0","49","1","0.000000","0","0"
"/Game/_Props/Cemetery_VOL1/Materials/MM_Master_Material_01a.MM_Master_Material_01a","0","0","306","3","0.000000","0","0"
"/Game/_Props/Cathedral/Materials/Masters/Glass/M_MM_VertexPaint_DoubleSide.M_MM_VertexPaint_DoubleSide","0","0","53","1","0.000000","0","0"
"/Game/_Props/CastleRiver/Materials/M_WallLeaves.M_WallLeaves","0","0","98","1","0.000000","0","0"
"/Game/_Props/CastleRiver/Materials/M_CastleStairs01.M_CastleStairs01","0","0","48","2","0.000000","0","0"
"/Game/_Props/Butterfly_PS/Material/Masked/M_Butterfly_Mask.M_Butterfly_Mask","0","0","40","1","0.000000","0","0"
"/Game/_Props/Butterfly_PS/Material/M_Flare_01.M_Flare_01","0","0","32","1","0.000000","0","0"
"/Game/_Props/Butterfly_PS/Material/Basic/M_Butterfly_01.M_Butterfly_01","0","0","40","1","0.000000","0","0"
"/Game/_Props/BumpingPub/Materials/BasicMaterial.BasicMaterial","0","0","21","1","0.000000","0","0"
"/Game/_Props/BirdBand/Material/Sparrow/Mat_Sparrow.Mat_Sparrow","0","0","83","1","0.000000","0","0"
"/Game/_Props/BirdBand/Material/Pigeon/Mat_Pigeon.Mat_Pigeon","0","0","83","1","0.000000","0","0"
"/Game/_Props/BirdBand/Material/Hawk/Mat_Hawk.Mat_Hawk","0","0","83","1","0.000000","0","0"
"/Game/_Props/Audio/Wind/RetopoGroup1Mat.RetopoGroup1Mat","0","0","12","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/ModularMeshes/Floor/M_Floor_WorldAligned.M_Floor_WorldAligned","0","0","21","1","0.000000","0","0"
"/Game/_Props/AbandonedArchitecture/Materials/M_WoodPlank_d_Mat.M_WoodPlank_d_Mat","0","0","42","1","0.000000","0","0"
"/Game/_Props/AbandonedArchitecture/Materials/M_Wooden_d_Mat.M_Wooden_d_Mat","0","0","42","1","0.000000","0","0"
"/Game/_Props/AbandonedArchitecture/Materials/M_WoodDamage_d_Mat.M_WoodDamage_d_Mat","0","0","98","1","0.000000","0","0"
"/Game/_Props/Lordenfel/Environment/Materials/M_Arch_MASTER_01.M_Arch_MASTER_01","0","0","332","2","0.000000","0","0"
"/Game/_Props/MedievalDungeon/Materials/M_Skeleton_Dirty.M_Skeleton_Dirty","0","0","21","1","0.000000","0","0"
"/Game/_Props/MedievalDungeon/Materials/M_Candles_Master.M_Candles_Master","0","0","66","2","0.000000","0","0"
"/Game/_Props/MansionHall/Particles/Materials/Dust/M_Dust_Mote.M_Dust_Mote","0","0","84","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/SmallProps/M_Compass.M_Compass","0","0","21","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/FloorDecoration/M_Papers.M_Papers","0","0","49","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Furniture/M_Mirror.M_Mirror","0","0","21","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Furniture/M_MirrorGlass.M_MirrorGlass","0","0","33","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/ModularMeshes/Floor/M_Floor.M_Floor","0","0","21","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Furniture/M_Fireplace_Bricks.M_Fireplace_Bricks","0","0","21","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Furniture/M_Fireplace.M_Fireplace","0","0","21","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Furniture/M_Fireplace_Cole.M_Fireplace_Cole","0","0","21","1","0.000000","0","0"
"/Game/_Props/Lordenfel/Environment/Materials/M_Vegetation_MASTER_01.M_Vegetation_MASTER_01","0","0","98","1","0.000000","0","0"
"/Game/_Props/LogCabin/Materials/Masters/M_Animated_Cloth.M_Animated_Cloth","0","0","131","1","0.000000","0","0"
"/Game/_Props/LogCabin/Materials/Masters/M_Opaque.M_Opaque","0","0","591","3","0.000000","0","985"
"/Game/_Props/Leaves_VFX_Pack/Materials/Master_Leaves.Master_Leaves","0","0","138","1","0.000000","0","0"
"/Game/_Props/LakeSideCabin/Materials/-Foliage_mat.-Foliage_mat","0","0","98","1","0.000000","0","0"
"/Game/_Props/KitchenProps/Materials/M_MasterMat_Base.M_MasterMat_Base","0","0","33","1","0.000000","0","0"
"/Game/_Props/InfinityWeather/Environment/Effects/M_WindDustParticle.M_WindDustParticle","0","0","180","2","0.000000","0","0"
"/Game/_Props/HorrorEnvironment_AbandonedManor/Materials/woodenElements.woodenElements","0","0","27","1","0.000000","0","0"
"/Game/_Props/HorrorEnvironment_AbandonedManor/Materials/furnitureLeather.furnitureLeather","0","0","21","1","0.000000","0","0"
"/Game/_Props/HorrorDiningRoom/Materials/Master/ExtraSub_Master_mat.ExtraSub_Master_mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/HorrorDiningRoom/Materials/Master/Dithering_Master_mat.Dithering_Master_mat","0","0","49","1","0.000000","0","0"
"/Game/_Props_2/HorrorDiningRoom/Materials/Master/Frames_master.Frames_master","0","0","21","1","0.000000","0","0"
"/Game/_Props/HorrorDiningRoom/Materials/Master/Master_mat.Master_mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/GothicHorror/Materials/MasterMaterials/M_PP_Vegetation.M_PP_Vegetation","0","0","196","2","0.000000","0","0"
"/Game/_Props/ClassicRoom/Materials/GlassMaterial.GlassMaterial","0","0","48","1","0.000000","0","0"
"/Game/_Props/C-Media/AncientCistern/Materials/LightShaftMaster.LightShaftMaster","0","0","8","1","0.000000","0","0"
"/Game/_Props/AdvancedGlassPack/Materials/04_Shattered/M_Glass_ShatteredMaster.M_Glass_ShatteredMaster","0","0","42","1","0.000000","0","0"
"/Game/_Props_2/Proj/Core/DLSM.DLSM","0","0","36","1","0.000000","0","0"
"/Game/_Props_2/Core/Blueprints/TorhRota/NewMaterial.NewMaterial","0","0","21","1","0.000000","0","0"
"/Game/_Props/TyrsTemple/Textures/Decals/DecalMaster.DecalMaster","0","0","31","1","0.000000","0","0"
"/Game/_Props/OldAlchemist/Materials/Master/MAT_Wood.MAT_Wood","0","0","42","1","0.000000","0","0"
"/Game/_Props/OldAbandonedFurniture/Materials/Tables/Wood_01_Mat.Wood_01_Mat","0","0","21","1","0.000000","0","0"
"/Game/_Props/KeyCollection/StaticMeshs/NewMaterial.NewMaterial","0","0","33","1","0.000000","0","0"
"/Game/_Props/FMP_Abandoned_Mansion/Materials/M_Assets_06.M_Assets_06","0","0","21","1","0.000000","0","0"
"/Game/_Props_2/EndOfTheWorld/ChackLight/wwee.wwee","0","0","21","1","0.000000","0","21"
"/Game/_Props/CrimeOffice/Materials/M_Clock_clock_Mat.M_Clock_clock_Mat","0","0","27","1","0.000000","0","0"
"/Game/_Props/ClassicRoom/Materials/Glow_2.Glow_2","0","0","21","1","0.000000","0","0"
"/Game/_Props/AsianTemple/Environment/Material/M_Fake_Cloud.M_Fake_Cloud","0","0","10","1","0.000000","0","0"
"/Game/_Props/AsianTemple/Environment/Material/M_Birds_01a.M_Birds_01a","0","0","49","1","0.000000","0","0"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Crow_01a.MM_Crow_01a","0","0","98","2","0.000000","0","0"
"/Game/_Props/InsectsBirdsFish/Materials/M_Butterfly.M_Butterfly","0","0","140","2","0.000000","0","0"
"/Game/_Props/Apothecary/Materials/M_PropsOpacity_Master_02.M_PropsOpacity_Master_02","0","0","49","1","0.000000","0","0"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Wood_Master_01a.MM_Wood_Master_01a","0","0","636","4","0.000000","0","0"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","0","162","3","0.000000","0","0"
"/Game/_Props/AlbertMansion/Materials/Masters/MM_Vines_01a.MM_Vines_01a","0","0","106","2","0.000000","0","0"
"/Game/_Props/AdvancedGlassPack/Small_Loot_Inst1.Small_Loot_Inst1","0","0","12","1","0.000000","0","0"
"/Game/_Props/AdvancedGlassPack/Maeyuyu.Maeyuyu","0","0","12","1","0.000000","0","0"
"/Game/_Props/AbandonedArchitecture/Materials/M_Tile_d_Mat.M_Tile_d_Mat","0","0","42","1","0.000000","0","0"
"/Game/_Props/AbandonedArchitecture/Materials/M_iron_d_Mat.M_iron_d_Mat","0","0","42","1","0.000000","0","0"
"/Game/_Props_2/Debris/Materials/M_Debris_Concrete_Static.M_Debris_Concrete_Static","0","0","90","2","0.000000","0","0"
"/Game/_Props_2/Debris/Materials/M_DebrisImpact.M_DebrisImpact","0","0","140","1","0.000000","0","0"
"/Game/_Props_2/Debris/Materials/M_Debris_Concrete.M_Debris_Concrete","0","0","370","2","0.000000","0","0"
"/Game/_Props_2/Debris/Materials/M_Debris_Concrete_Static_Niagara.M_Debris_Concrete_Static_Niagara","0","0","352","2","0.000000","0","0"
"/Game/_Props/VFX_Wind_Pack/Materials/M_Wind_RGBTexture.M_Wind_RGBTexture","0","0","80","2","0.000000","0","0"
"/Game/_Props/VFX_Wind_Pack/Materials/M_Wind_Panner1.M_Wind_Panner1","0","0","120","2","0.000000","0","0"
"/Game/_Props/sA_MixedVfxpack_4/Materials/M_portal_master.M_portal_master","0","0","72","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_LeafFlip.M_LeafFlip","0","0","140","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_SnowFlake.M_SnowFlake","0","0","140","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_Smoke.M_Smoke","0","0","168","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_Leaf_Green.M_Leaf_Green","0","0","168","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_Leaf.M_Leaf","0","0","180","1","0.000000","0","0"
"/Game/_Props/EnvironmentalVFX/Materials/M_Dust.M_Dust","0","0","30","1","0.000000","0","0"
"/Game/_Props/SkyboxPack_VI/Materials/Main_Materials/M_Flowmap_Main.M_Flowmap_Main","0","0","2","1","0.000000","0","0"
"/Game/_Props/OthersPacks/BloodPack/MasterMaterialsAndTextures4k/M_Blood_Fresh.M_Blood_Fresh","0","0","31","1","0.000000","0","0"
"/Game/_Props/OldAlchemist/Materials/Master/MAT_Basic.MAT_Basic","0","0","63","1","0.000000","0","0"
"/Game/_Props/MansionHall/Materials/Decals/M_Dust.M_Dust","0","0","43","1","0.000000","0","0"
"/Game/_Props/KYMagicFX04/Materials/M_primitive.M_primitive","0","0","80","2","0.000000","0","0"
"/Game/_Props/KYMagicFX04/Materials/M_turbDust2.M_turbDust2","0","0","72","2","0.000000","0","0"
"/Game/TheGreatMarsh/Materials/Trees/M_Bark001a.M_Bark001a","0","0","98","1","0.000000","0","0"
"/Game/TheGreatMarsh/Materials/Trees/M_Branch_Master.M_Branch_Master","0","0","98","1","0.000000","0","0"
"/Game/TheGreatMarsh/Materials/Trees/M_Billboard.M_Billboard","0","0","98","1","0.000000","0","0"
"/Game/Meshes/01_-_Default.01_-_Default","0","0","12","1","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_Default_01.M_Default_01","0","0","24","1","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_Default_03.M_Default_03","0","0","64","2","0.000000","0","0"
"/Game/_Props/FantasyVFXCollection/1_Material/MasterMaterial/M_Default_02.M_Default_02","0","0","64","2","0.000000","0","0"
"/Game/_Props/sA_MixedVfxpack_4/Materials/M_Refraction.M_Refraction","0","0","70","1","0.000000","0","0"
"/Game/_Props/sA_MixedVfxpack_4/Materials/M_Master_Explosion.M_Master_Explosion","0","0","24","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","60","1","0.000000","0","0"
"/Game/_Props_2/PhysicsCollisionSound/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/GoodFXImpact/FX/Resource/Material/M_GFXI_ColorAdditive.M_GFXI_ColorAdditive","0","0","40","1","0.000000","0","0"
"/Game/GoodFXImpact/FX/Resource/Material/M_GFXI_HDR_Additive2.M_GFXI_HDR_Additive2","0","0","32","1","0.000000","0","0"
"/Game/GoodFXImpact/FX/Resource/Material/M_GFXI_Sphere_Mask.M_GFXI_Sphere_Mask","0","0","72","1","0.000000","0","0"
"/Game/GoodFXImpact/FX/Resource/Material/M_GFXI_RadialSmoke_Trans.M_GFXI_RadialSmoke_Trans","0","0","30","1","0.000000","0","0"
"/Game/DLSM_Mat/Core/DLSM_3.DLSM_3","0","0","30","1","0.000000","0","0"
"/Game/Cinematics_all/NewFolder2/NewFolder1/UniqueID_4.UniqueID_4","0","0","24","1","0.000000","0","0"
"/Game/Cinematics_all/NewFolder2/NewFolder1/mat_scissor.mat_scissor","0","0","24","1","0.000000","0","0"
"/Game/Cinematics_all/NewFolder2/WhiteClown_material.WhiteClown_material","0","0","36","1","0.000000","0","0"
"/Game/Cinematics_all/MyMesh/NewFolder3/Mate________l__43.Mate________l__43","0","0","12","1","0.000000","0","0"
"/Game/Cinematics_all/MyMesh/NewFolder3/model_DefaultMaterial.model_DefaultMaterial","0","0","21","1","0.000000","0","0"
"/Game/Cinematics_all/INTRO/NewFolder/Material_001.Material_001","0","0","21","1","0.000000","0","0"
"/Game/_Props/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master_DepthFade.M_Trans_Sprite_SubUV_Master_DepthFade","0","0","24","1","0.000000","0","0"
"/Game/_Props/HorrorDiningRoom/Materials/Master/DitheringSub_Master_mat.DitheringSub_Master_mat","0","0","49","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_Rock1.M_Rock1","0","0","69","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_smoke_subUV1.M_smoke_subUV1","0","0","140","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_Rock.M_Rock","0","0","240","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_flare_01.M_flare_01","0","0","64","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_Fire_SubUV.M_Fire_SubUV","0","0","40","1","0.000000","0","0"
"/Game/_Props/DragonAbility/Mat/M_Fire_SU2.M_Fire_SU2","0","0","40","1","0.000000","0","0"
"/Game/_Props/DragonAbility/ThirdPersonBP/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","156","2","0.000000","0","0"
"/Game/_Props/CobwebPack/Materials/BaseMaterial2Sided.BaseMaterial2Sided","0","0","42","1","0.000000","0","0"
