"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Cinematics_all/Mesh/M_ArrowLine.M_ArrowLine","0","0","0","21","0","Compiling M_ArrowLine: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/LogCabin/NewMaterial.NewMaterial","0","0","0","24","0","Compiling NewMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/DLSM_Mat/Core/DLSM.DLSM","0","0","0","36","0","Compiling DLSM: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props_2/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Master_DepthFade.M_Add_Sprite_Master_DepthFade","0","0","0","32","0","Compiling M_Add_Sprite_Master_DepthFade: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/_Props/FantasyDungeon2/Materials/BaseMaterial/M_MainShader_V_12.M_MainShader_V_12","0","0","0","283","0","Compiling M_MainShader_V_12: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}"
"/Game/_Props_2/FantasyDungeon2/Materials/BaseMaterial/M_MainShader_V_12.M_MainShader_V_12","0","0","0","283","0","Compiling M_MainShader_V_12: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Add Color Settings2-1'=True, StaticSwitch'Add Color Settings 22-1'=True, StaticSwitch'Add Contrast/Hue/Desaturation Settings2-1'=False, StaticSwitch'Add Contrast/Hue/Desaturation Settings 22-1'=False, StaticSwitch'add dirt2-1'=False, StaticSwitch'add emissive blinking2-1'=False, StaticSwitch'add emmisive2-1'=False, StaticSwitch'add fresnel2-1'=False, StaticSwitch'add Metal/Nonmetal mask2-1'=False, StaticSwitch'add Metal/Nonmetal mask 22-1'=False, StaticSwitch'add opacity2-1'=False, StaticSwitch'add Spec/Metallic/Roughness Settings2-1'=True, StaticSwitch'add Spec/Metallic/Roughness Settings 22-1'=True, StaticSwitch'add to layer 22-1'=True, StaticSwitch'Add UV Tiling2-1'=True, StaticSwitch'Add UV Tiling Layer22-1'=False, StaticSwitch'add Vertex Color2-1'=False, StaticSwitch'add Vertex Color Dirt and Leaks2-1'=False, StaticSwitch'add Vertex Paint Texture Mix2-1'=False, StaticSwitch'AddWind2-1'=False, StaticSwitch'BumpOffsetAdd2-1'=False, StaticSwitch'BumpOffsetShadowAdd2-1'=True, StaticSwitch'dirt on emmisive 2-1'=False, StaticSwitch'dirt on metallic2-1'=False, StaticSwitch'dirt on normal map2-1'=False, StaticSwitch'dirt on roughtness2-1'=False, StaticSwitch'emmisive 2 channel2-1'=False, StaticSwitch'emmisive from alpha2-1'=False, StaticSwitch'emmisive from Met2-1'=False, StaticSwitch'FarOpacityOn/Off2-1'=False, StaticSwitch'normal fleep green2-1'=True, StaticSwitch'ON/OFF Diffuse Textures2-1'=True, StaticSwitch'ON/OFF Layer 2 Diffuse Textures2-1'=True, StaticSwitch'ON/OFF Layer 2 Normal Textures2-1'=True, StaticSwitch'ON/OFF Layer 2 SRM Textures2-1'=True, StaticSwitch'ON/OFF Normal Textures2-1'=True, StaticSwitch'ON/OFF SRM Textures2-1'=True, StaticSwitch'Only Mask Vertex Paint2-1'=False, StaticSwitch'OpacityFromSpecular2-1'=False, StaticSwitch'SoftOpacityMask2-1'=False, StaticSwitch'Use Additional diffuse color2-1'=False, StaticSwitch'Use alpha as Color mask2-1'=True, StaticSwitch'Use alpha as Color mask 22-1'=False, StaticSwitch'Use Normal 1 Textures2-1'=False, StaticSwitch'Use SRMH 1 Textures2-1'=False, StaticSwitch'Vertex Color B FlattenNormal2-1'=False, StaticSwitch'Vertex Color B ON/OFF2-1'=False, StaticSwitch'Vertex Color G FlattenNormal2-1'=False, StaticSwitch'Vertex Color G ON/OFF2-1'=False, StaticSwitch'Vertex Color R FlattenNormal2-1'=False, StaticSwitch'Vertex Color R ON/OFF2-1'=True"
"/Game/_Props_2/VictorianLivingRoom/Materials/Master_Material/M_MasterMaterial.M_MasterMaterial","0","0","0","33","0","Compiling M_MasterMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/_Props_2/VictorianLivingRoom/Materials/Master_Material/M_MasterMaterial.M_MasterMaterial","0","0","0","45","45","Compiling M_MasterMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Add_Emissive2-1'=False"
"/Game/_Props/TheGreatMarsh/Materials/M_Foliage_Master.M_Foliage_Master","0","0","0","106","0","Compiling M_Foliage_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithMeshParticles,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/TheGreatMarsh/Materials/M_Foliage_Master.M_Foliage_Master","0","0","0","106","0","Compiling M_Foliage_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithMeshParticles,bUsedWithInstancedStaticMeshes}, StaticSwitch'Is Unlit2-1'=False, StaticSwitch'Use Base Color2-1'=True, StaticSwitch'Use Cheap Wind2-1'=True, StaticSwitch'Use Grass Colour2-1'=False"
"/Game/_Props/OldCatacombs/Materials/Wood_Old_01.Wood_Old_01","0","0","0","21","0","Compiling Wood_Old_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/OldCatacombs/Materials/Master/Rusted_Metal_Master.Rusted_Metal_Master","0","0","0","87","0","Compiling Rusted_Metal_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/_Props/meshes/Proj/Core/Blueprints/RustyGoldMetal.RustyGoldMetal","0","0","0","12","0","Compiling RustyGoldMetal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/FantasyWeapons/Materials/M_BigRoundShield.M_BigRoundShield","0","0","0","12","0","Compiling M_BigRoundShield: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/ClassicRoom/Materials/MainMaterial.MainMaterial","0","0","0","78","0","Compiling MainMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/_Props/ClassicRoom/Materials/MainMaterial.MainMaterial","0","0","0","78","0","Compiling MainMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Masters/Trims/M_MM_Trim.M_MM_Trim","0","0","0","21","0","Compiling M_MM_Trim: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Masters/Trims/M_MM_TRIMMASK.M_MM_TRIMMASK","0","0","0","49","0","Compiling M_MM_TRIMMASK: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Tileable/M_PlasterRed.M_PlasterRed","0","0","0","21","0","Compiling M_PlasterRed: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Masters/Tileable/M_MM_Tileable.M_MM_Tileable","0","0","0","21","0","Compiling M_MM_Tileable: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Tileable/M_PlasterWhite.M_PlasterWhite","0","0","0","21","0","Compiling M_PlasterWhite: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/AncientCavernSet_III/Materials/M_Props.M_Props","0","0","0","27","0","Compiling M_Props: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Masters/Glass/M_MM_VertexPaint.M_MM_VertexPaint","0","0","0","51","0","Compiling M_MM_VertexPaint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Cathedral/Materials/Decals/M_MM_Decal.M_MM_Decal","0","0","0","31","0","Compiling M_MM_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/SICKA_EnvPack3/Materials/MAT_MasterProps.MAT_MasterProps","0","0","0","54","0","Compiling MAT_MasterProps: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/SICKA_EnvPack3/Materials/MAT_MasterProps.MAT_MasterProps","0","0","0","54","54","Compiling MAT_MasterProps: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Emissive?2-1'=True"
"/Game/_Props/SandStoneCollection/Materials/MASTER/MTL_SandStoneC_MASTER.MTL_SandStoneC_MASTER","0","0","0","21","0","Compiling MTL_SandStoneC_MASTER: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/PBR_Graveyard_and_Landscape/materials/M_Coffin.M_Coffin","0","0","0","41","0","Compiling M_Coffin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/OldAbandonedFurniture/Materials/Chairs/Chair_03_Mat.Chair_03_Mat","0","0","0","21","0","Compiling Chair_03_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/MansionHall/Materials/SmallProps/Books/M_Books.M_Books","0","0","0","21","0","Compiling M_Books: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/City_of_Brass_Props/Materials/Enviro_Substance_Material.Enviro_Substance_Material","0","0","0","66","0","Compiling Enviro_Substance_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/ClassicMansion/Materials/M_Books.M_Books","0","0","0","42","0","Compiling M_Books: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/Deadly_Caverns/Assets/Materials/Master/MM_Simple_Decal.MM_Simple_Decal","0","0","0","33","0","Compiling MM_Simple_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Smoke_Wisp.M_Smoke_Wisp","0","0","0","84","0","Compiling M_Smoke_Wisp: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Lightning_small.M_Lightning_small","0","0","0","24","0","Compiling M_Lightning_small: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Glow_C.M_Glow_C","0","0","0","32","0","Compiling M_Glow_C: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/_Props/meshes/M5VFXVOL2/Materials/Master/Sequence_Mat.Sequence_Mat","0","0","0","112","112","Compiling Sequence_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/_Props/meshes/GoodFood/Material__31.Material__31","0","0","0","21","0","Compiling Material__31: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/meshes/GoodFood/Material__28.Material__28","0","0","0","21","0","Compiling Material__28: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/meshes/GoodFood/Material__25.Material__25","0","0","0","21","0","Compiling Material__25: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/_Props/Lordenfel/Environment/Materials/M_Arch_Vertex_Paint_MASTER_01.M_Arch_Vertex_Paint_MASTER_01","0","0","0","42","0","Compiling M_Arch_Vertex_Paint_MASTER_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","0","33","0","Compiling M_Metal_Gold: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/_Props/YI_BloodDecals/Materials/Master/M_Decal.M_Decal","0","0","0","31","0","Compiling M_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","0","63","0","Compiling BasicShapeMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCollections}"
"/Game/_Props/Environment/Materials/Misc/M_Cave_Chain_.M_Cave_Chain_","0","0","0","73","0","Compiling M_Cave_Chain_: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/_Props/MedievalDungeon/Materials/M_Master.M_Master","0","0","0","98","0","Compiling M_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/_Props/M5VFXVOL2/Materials/Master/Basic_Emi_Mat.Basic_Emi_Mat","0","0","0","84","0","Compiling Basic_Emi_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/_Props/M5VFXVOL2/Materials/Master/Seq_Disort_Mat_test.Seq_Disort_Mat_test","0","0","0","150","0","Compiling Seq_Disort_Mat_test: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails,bUsedWithMeshParticles}"
"/Game/Cinematics_all/NewFolder1/fabric_red_mat.fabric_red_mat","0","0","0","12","0","Compiling fabric_red_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Cinematics_all/NewFolder1/fabric_mat.fabric_mat","0","0","0","12","0","Compiling fabric_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Smoke_A.M_Smoke_A","0","0","0","112","0","Compiling M_Smoke_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/_Props/Realistic_Starter_VFX_Pack/Materials/M_Flies.M_Flies","0","0","0","24","0","Compiling M_Flies: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/_Props/Chameleon/Materials/M_Zone.M_Zone","0","0","0","4","0","Compiling M_Zone: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_WorldSplash.M_WorldSplash","0","0","0","4","0","Compiling M_WorldSplash: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_WorldGlitch.M_WorldGlitch","0","0","0","4","0","Compiling M_WorldGlitch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_Wired.M_Wired","0","0","0","4","0","Compiling M_Wired: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_TVNoise.M_TVNoise","0","0","0","4","0","Compiling M_TVNoise: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_ToonShading.M_ToonShading","0","0","0","4","0","Compiling M_ToonShading: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_Tiles.M_Tiles","0","0","0","4","0","Compiling M_Tiles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/_Props/Chameleon/Materials/M_Squares.M_Squares","0","0","0","4","0","Compiling M_Squares: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
